id_igralca,id_filma,vloga
0920460,0093260,I
0000585,0093260,I
0769446,0093260,I
0843221,0093260,I
0769974,0093260,I
0002099,0093260,I
0394494,0093260,I
0852848,0093260,I
0004730,0093260,I
0393661,0093260,I
0293466,0093260,I
0353869,0093260,I
0588241,0093260,I
0001102,0093260,R
0001475,0093148,I
0227039,0093148,I
0486661,0093148,I
0749017,0093148,I
0001310,0093148,I
0837064,0093148,I
0443577,0093148,I
0000747,0093148,I
0001826,0093148,I
0648919,0093148,I
2192610,0093148,I
0608366,0093148,I
0448592,0093148,I
0036412,0093148,I
0605024,0093148,I
0283570,0093148,I
0532869,0093148,I
0686893,0093148,I
0213100,0093148,R
0634159,0095765,I
0134073,0095765,I
0041066,0095765,I
0199774,0095765,I
0347842,0095765,I
0502813,0095765,I
0535991,0095765,I
0620919,0095765,I
0872689,0095765,I
0143150,0095765,I
0162326,0095765,I
0224214,0095765,I
0501665,0095765,I
0856196,0095765,I
0674742,0095765,I
0481115,0095765,I
0321291,0095765,I
0321274,0095765,I
0868153,0095765,R
0000163,0095953,I
0000129,0095953,I
0000420,0095953,I
0596520,0095953,I
0613789,0095953,I
0731426,0095953,I
0786860,0095953,I
0421087,0095953,I
0001372,0095953,I
0732152,0095953,I
0335275,0095953,I
0234836,0095953,I
0234865,0095953,I
0234871,0095953,I
0234857,0095953,I
0234874,0095953,I
0234816,0095953,I
0427143,0095953,I
0001469,0095953,R
0000432,0095647,I
0000353,0095647,I
0000531,0095647,I
0000374,0095647,I
0000388,0095647,I
0765605,0095647,I
0864997,0095647,I
0740264,0095647,I
0898546,0095647,I
0229200,0095647,I
0242656,0095647,I
0265670,0095647,I
0556977,0095647,I
0622535,0095647,I
0956053,0095647,I
0924617,0095647,I
0339443,0095647,I
0320566,0095647,I
0000570,0095647,R
0001364,0096438,I
0000502,0096438,I
0001026,0096438,I
0281486,0096438,I
0443401,0096438,I
0863519,0096438,I
0503236,0096438,I
0386516,0096438,I
0105280,0096438,I
0005428,0096438,I
0819752,0096438,I
0725956,0096438,I
0185847,0096438,I
0390523,0096438,I
0249507,0096438,I
0213148,0096438,I
0135626,0096438,I
0391278,0096438,I
0000709,0096438,R
0053597,0095341,I
0487351,0095341,I
0649096,0095341,I
2639536,0095341,I
1035688,0095341,I
2639207,0095341,I
2640321,0095341,I
1280558,0095341,I
2640001,0095341,I
2637760,0095341,I
2635272,0095341,I
2632493,0095341,I
2637965,0095341,I
0041373,0095341,I
0041374,0095341,I
0481411,0095341,I
2634944,0095341,I
7786571,0095341,I
0649096,0095341,R
0000285,0094721,I
0000133,0094721,I
0000474,0094721,I
0568499,0094721,I
0656276,0094721,I
0822230,0094721,I
0594113,0094721,I
0001573,0094721,I
0766822,0094721,I
0262216,0094721,I
0000470,0094721,I
0000213,0094721,I
0787187,0094721,I
0131773,0094721,I
0198425,0094721,I
0877519,0094721,I
0277300,0094721,I
0100679,0094721,I
0000318,0094721,R
0000092,0095159,I
0000130,0095159,I
0000177,0095159,I
0001589,0095159,I
0014883,0095159,I
0313702,0095159,I
0371175,0095159,I
0658244,0095159,I
0165927,0095159,I
0255895,0095159,I
0680670,0095159,I
0429514,0095159,I
0132631,0095159,I
0039185,0095159,I
0401771,0095159,I
0108926,0095159,I
0715932,0095159,I
0672888,0095159,I
0187769,0095159,R
0000092,0095159,R
0000335,0094947,I
0000518,0094947,I
0000201,0094947,I
0001436,0094947,I
0000206,0094947,I
0622450,0094947,I
0000235,0094947,I
0134922,0094947,I
0792189,0094947,I
0324636,0094947,I
0072556,0094947,I
0667744,0094947,I
0370444,0094947,I
0229472,0094947,I
0482349,0094947,I
0598800,0094947,I
0428198,0094947,I
0259027,0094947,I
0001241,0094947,R
0000534,0094608,I
0000149,0094608,I
0183464,0094608,I
0744235,0094608,I
0372475,0094608,I
0034492,0094608,I
0031078,0094608,I
0639856,0094608,I
0887592,0094608,I
0612329,0094608,I
0101427,0094608,I
0667182,0094608,I
0464940,0094608,I
0589358,0094608,I
0372784,0094608,I
0442515,0094608,I
0564245,0094608,I
0915952,0094608,I
0438279,0094608,R
0001845,0094747,I
0893204,0094747,I
0954677,0094747,I
0942787,0094747,I
0202966,0094747,I
0570263,0094747,I
0359695,0094747,I
0924254,0094747,I
0619382,0094747,I
0811405,0094747,I
0730168,0094747,I
0934829,0094747,I
0942416,0094747,I
0650661,0094747,I
0167850,0094747,I
0131985,0094747,I
0098003,0094747,I
0115484,0094747,I
0000142,0094747,R
0000429,0096463,I
0000148,0096463,I
0000244,0096463,I
0000285,0096463,I
0000349,0096463,I
0097842,0096463,I
0004887,0096463,I
0001624,0096463,I
0482466,0096463,I
0000228,0096463,I
0247691,0096463,I
0001156,0096463,I
0032628,0096463,I
0635139,0096463,I
0924378,0096463,I
0906000,0096463,I
0227155,0096463,I
0000141,0096463,I
0001566,0096463,R
0001952,0095638,I
0103071,0095638,I
0000968,0095638,I
0138388,0095638,I
0304000,0095638,I
0000429,0095638,I
0001334,0095638,I
0728159,0095638,I
0827663,0095638,I
0893181,0095638,I
0000686,0095638,I
0271733,0095638,I
0312629,0095638,I
0362222,0095638,I
0430692,0095638,I
0037145,0095638,I
0140351,0095638,I
0605494,0095638,I
0000602,0095638,R
0000458,0094606,I
0000678,0094606,I
0000133,0094606,I
0942195,0094606,I
0001773,0094606,I
0000893,0094606,I
0000597,0094606,I
0331117,0094606,I
0609447,0094606,I
0335079,0094606,I
0396324,0094606,I
0396328,0094606,I
0625559,0094606,I
0332798,0094606,I
0113124,0094606,I
0623602,0094606,I
0176592,0094606,I
0449870,0094606,I
0001410,0094606,R
0000148,0097576,I
0000125,0097576,I
0233145,0097576,I
0001186,0097576,I
0722636,0097576,I
0002103,0097576,I
0000203,0097576,I
0126250,0097576,I
0539616,0097576,I
0248848,0097576,I
0949985,0097576,I
0768488,0097576,I
0405033,0097576,I
0561792,0097576,I
0086262,0097576,I
0229943,0097576,I
0362657,0097576,I
0339562,0097576,I
0000229,0097576,R
0000245,0097165,I
0000494,0097165,I
0000160,0097165,I
0001038,0097165,I
0360796,0097165,I
0476378,0097165,I
0749456,0097165,I
0914209,0097165,I
0516093,0097165,I
0001748,0097165,I
0069724,0097165,I
0694676,0097165,I
0552327,0097165,I
0041767,0097165,I
0136999,0097165,I
0004668,0097165,I
0601328,0097165,I
0001223,0097165,I
0001837,0097165,R
0506870,0097099,I
0541723,0097099,I
0541746,0097099,I
0675381,0097099,I
0751752,0097099,I
0868894,0097099,I
1193042,0097099,I
1197111,0097099,I
1197113,0097099,I
0102282,0097099,I
0104904,0097099,I
0111232,0097099,I
1197156,0097099,I
1197157,0097099,I
1194160,0097099,I
1194212,0097099,I
1194408,0097099,I
0266566,0097099,I
0258531,0097099,R
0295243,0097099,R
0000111,0097441,I
0000243,0097441,I
0000144,0097441,I
0000151,0097441,I
0448097,0097441,I
0105672,0097441,I
0278125,0097441,I
6230258,0097441,I
0191631,0097441,I
0635978,0097441,I
0348409,0097441,I
0002037,0097441,I
0059966,0097441,I
0498165,0097441,I
0761587,0097441,I
0726223,0097441,I
0420822,0097441,I
0346378,0097441,I
0001880,0097441,R
0000358,0097937,I
0002084,0097937,I
0924009,0097937,I
0792202,0097937,I
0188520,0097937,I
0533942,0097937,I
0174870,0097937,I
0159258,0097937,I
0237699,0097937,I
0564502,0097937,I
0789716,0097937,I
0564044,0097937,I
0480783,0097937,I
0694392,0097937,I
0640560,0097937,I
0570438,0097937,I
0789121,0097937,I
0171428,0097937,I
0006487,0097937,R
0072533,0097757,I
0942787,0097757,I
0041281,0097757,I
0055549,0097757,I
0140946,0097757,I
0250252,0097757,I
0004983,0097757,I
0547465,0097757,I
0550318,0097757,I
0566052,0097757,I
0752900,0097757,I
0942220,0097757,I
0131985,0097757,I
0336408,0097757,I
0917972,0097757,I
0318027,0097757,I
0012121,0097757,I
0029460,0097757,I
0166256,0097757,R
0615780,0097757,R
0000438,0096754,I
0001512,0096754,I
0000299,0096754,I
0122238,0096754,I
0333804,0096754,I
0066023,0096754,I
0703862,0096754,I
0779451,0096754,I
0108107,0096754,I
0459188,0096754,I
0614162,0096754,I
0625126,0096754,I
0006441,0096754,I
0917323,0096754,I
0132517,0096754,I
0420898,0096754,I
0254402,0096754,I
0711865,0096754,I
0000116,0096754,R
0000474,0096895,I
0000197,0096895,I
0000107,0096895,I
0943237,0096895,I
0385757,0096895,I
0001850,0096895,I
0001284,0096895,I
0001588,0096895,I
0355717,0096895,I
0910145,0096895,I
0908751,0096895,I
0393853,0096895,I
0833380,0096895,I
0153704,0096895,I
0567881,0096895,I
0178059,0096895,I
0687658,0096895,I
0848883,0096895,I
0000318,0096895,R
0000110,0097499,I
0001394,0097499,I
0791871,0097499,I
0488289,0097499,I
0000306,0097499,I
0799784,0097499,I
0339919,0097499,I
0443016,0097499,I
0566680,0097499,I
0142164,0097499,I
0800011,0097499,I
0898377,0097499,I
0223266,0097499,I
0000453,0097499,I
0916073,0097499,I
0950788,0097499,I
0785938,0097499,I
0695970,0097499,I
0000110,0097499,R
0000151,0097239,I
0001788,0097239,I
0000101,0097239,I
0526985,0097239,I
0738354,0097239,I
0369908,0097239,I
0355253,0097239,I
0837393,0097239,I
0311951,0097239,I
0601664,0097239,I
0435698,0097239,I
0324945,0097239,I
0288935,0097239,I
0360272,0097239,I
0571964,0097239,I
0430776,0097239,I
0746093,0097239,I
0268684,0097239,I
0000915,0097239,R
0000129,0096969,I
0488267,0096969,I
0000855,0096969,I
0442512,0096969,I
0262923,0096969,I
0021050,0096969,I
0848082,0096969,I
0832165,0096969,I
0090321,0096969,I
0001883,0096969,I
0488322,0096969,I
0312566,0096969,I
0204154,0096969,I
0607637,0096969,I
0315288,0096969,I
0913175,0096969,I
0001263,0096969,I
0173989,0096969,I
0000231,0096969,R
