id,naslov,ocena,cas,leto,oznaka,opis,cena,zasluzek
8163822,The Neighbors&#x27; Window,7.3,21,2019,,It tells the story of a middle aged woman with small children whose life is shaken up when two free-spirited twenty-somethings move in across the street.,,330661
7129636,Hair Love,7.4,7,2019,G,A father tries to do his daughter&apos;s hair for the first time.,,330661
10397932,Learning to Skateboard in a Warzone (If You&#x27;re a Girl),7.5,39,2019,TV-MA,"Learning To Skateboard In A Warzone (If You&apos;re A Girl) is the story of young Afghan girls learning to read, write-and skateboard-in Kabul.",,
6723592,Tenet,7.3,150,2020,PG-13,"Armed with only the word &quot;Tenet,&quot; and fighting for the survival of the entire world, CIA operative, The Protagonist, journeys through a twilight world of international espionage on a global mission that unfolds beyond real time.",205000000,365304105
9620292,Obetavno dekle,7.5,113,2020,R,"Nothing in Cassie&apos;s life is what it appears to be - she&apos;s wickedly smart, tantalizingly cunning, and she&apos;s living a secret double life. Now, an unexpected encounter is about to give Cassie a chance to right the wrongs from the past.",,18854166
10272386,The Father,8.2,97,2020,PG-13,"A man refuses all assistance from his daughter as he ages. When he tries to understand what is happening around him, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",6000000,24048935
2948372,Duša,8.0,100,2020,PG,"Joe is a middle-school band teacher whose life hasn&apos;t quite gone the way he expected. His true passion is jazz. But when he travels to another realm to help someone find their passion, he soon discovers what it means to have soul.",,121977511
10288566,Nažgani,7.7,117,2020,Not Rated,Four high-school teachers consume alcohol on a daily basis to see how it affects their social and professional lives.,,12745392
10633456,Minari,7.4,115,2020,PG-13,"A Korean American family moves to an Arkansas farm in search of its own American dream. Amidst the challenges of new life in the strange and rugged Ozarks, they discover the undeniable resilience of family and what really makes a ...",2000000,15288578
9770150,Nomadland,7.3,107,2020,R,"A woman in her sixties, after losing everything in the Great Recession, embarks on a journey through the American West, living as a van-dwelling modern-day nomad.",5000000,39458207
10618286,Mank,6.8,131,2020,R,1930s Hollywood is re-evaluated through the eyes of scathing social critic and alcoholic screenwriter Herman J. Mankiewicz as he races to finish the screenplay of Državljan Kane (1941).,25000000,
12888462,My Octopus Teacher,8.1,85,2020,TV-G,"A filmmaker forges an unusual friendship with an octopus living in a South African kelp forest, learning as the animal shares the mysteries of her world.",,
13472984,Two Distant Strangers,6.9,32,2020,Not Rated,A man trying to get home to his dog gets stuck in a time loop that forces him to relive a deadly run-in with a cop.,,
10514222,Ma Rainey&#x27;s Black Bottom,6.9,94,2020,R,Tensions rise when trailblazing blues singer Ma Rainey and her band gather at a recording studio in Chicago in 1927.,,
11768948,If Anything Happens I Love You,7.8,13,2020,PG,"In the aftermath of tragedy, two grieving parents journey through an emotional void as they mourn the loss of a child.",,
11924384,The Long Goodbye,7.2,13,2020,,"Riz and his family are in the middle of a typical family day in their house, whilst a far right march plays out on the telly in the background, which eventually arrives at their front door, leading to a devastating outcome.",,
11643154,Colette,7.1,24,2020,,"In Nazi-occupied France, resistance took courage. Seventy-five years later, facing one&apos;s ghosts may take even more.",,
1160419,Dune: peščeni planet,8.0,155,2021,PG-13,"Paul Atreides arrives on Arrakis after his father accepts the stewardship of the dangerous planet. However, chaos ensues after a betrayal as forces clash to control melange, a precious resource.",165000000,410668018
2382320,Ni čas za smrt,7.3,163,2021,PG-13,"James Bond has left active service. His peace is short-lived when Felix Leiter, an old friend from the CIA, turns up asking for help, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",250000000,774153007
2953050,Encanto,7.2,102,2021,PG,"An extraordinary family, the Madrigals, live hidden in the mountains of Colombia, in a magical house called an Encanto. The magic of the Encanto has blessed every child in the family with a unique gift - every child except one, Mi...",50000000,261284192
12361974,Zack Snyder&#x27;s Justice League,7.9,242,2021,R,"Determined to ensure that Superman&apos;s ultimate sacrifice wasn&apos;t in vain, Bruce Wayne recruits a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",300000000,
3581652,Zgodbe z zahodne strani,7.1,156,2021,PG-13,"When young Tony and Maria fall in love in 1957 New York City, their romance helps to fuel the fire between the warring Jets and Sharks, two rival gangs vying for control of the streets.",100000000,76016171
3228774,Kruela,7.3,134,2021,PG-13,"During the 1970s London punk rock revolution, young grifter Estella transforms herself into the raucous, revenge-bent Cruella de Vil.",100000000,233503234
10366460,CODA,8.0,111,2021,PG-13,"When the family&apos;s fishing business is threatened, Ruby finds herself torn between pursuing her musical passion and her fear of abandoning her deaf parents.",10000000,1905058
0993840,Army of the Dead,5.8,148,2021,R,"Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble, venturing into the quarantine zone to pull off the greatest heist ever attempted.",70000000,
10293406,The Power of the Dog,6.8,126,2021,R,"Charismatic rancher Phil Burbank inspires fear and awe in those around him. When his brother brings home a new wife and her son, Phil torments them until he finds himself exposed to the possibility of love.",35000000,271009
12789558,Belfast,7.2,98,2021,PG-13,A young boy and his working-class Belfast family experience the tumultuous late 1960s.,11000000,49158709
9784798,Judas and the Black Messiah,7.4,126,2021,R,"Offered a plea deal by the FBI, William O&apos;Neal infiltrates the Illinois chapter of the Black Panther Party to gather intelligence on Chairman Fred Hampton.",26000000,7478009
9620288,Kralj Richard,7.5,144,2021,PG-13,A look at how tennis superstars Venus and Serena Williams became who they are after the coaching from their father Richard.,50000000,39529285
14039582,Doraibu mai kâ,7.5,179,2021,Unrated,A renowned stage actor and director learns to cope with a big personal loss when he receives an offer to direct a production of Uncle Vanya in Hiroshima.,,15357339
9115530,The Eyes of Tammy Faye,6.6,126,2021,PG-13,"An intimate look at the extraordinary rise, fall and redemption of televangelist Tammy Faye Bakker.",,2676180
11422728,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",8.0,118,2021,PG-13,Documentary about the legendary 1969 Harlem Cultural Festival which celebrated African-American music and culture and promoted Black pride and unity.,,3696069
9464038,The Windshield Wiper,6.8,15,2021,,"Inside a cafe while smoking a whole pack of cigarettes, a man poses an ambitious question: &quot;What is Love?&quot;. A collection of vignettes and situations will lead the man to the desired conclusion.",,
14513236,The Queen of Basketball,7.2,22,2021,,"Queen of Basketball is an electrifying portrait of Lucy Harris, who scored the first basket in women&apos;s Olympic history and was the first and only woman officially drafted into the N.B.A. Harris has remained largely unknown - until...",,
1745960,Top Gun: Maverick,8.2,130,2022,PG-13,"The story involves Maverick confronting his past while training a group of younger Top Gun graduates, including the son of his deceased best friend, for a dangerous mission.",170000000,1495696292
6710474,Vse povsod naenkrat,7.8,139,2022,R,A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.,14300000,143412671
9114286,Črni panter: Wakanda za vedno,6.6,161,2022,PG-13,The people of Wakanda fight to protect their home from intervening world powers as they mourn the death of King T&apos;Challa.,250000000,859208836
1630029,Avatar: Pot vode,7.5,192,2022,PG-13,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na&apos;vi race to protect their home.",350000000,2320250281
1016150,Im Westen nichts Neues,7.8,148,2022,R,A young German soldier&apos;s terrifying experiences and distress on the western front during World War I.,,
13833688,Kit,7.6,117,2022,R,"A reclusive, morbidly obese English teacher attempts to reconnect with his estranged teenage daughter.",10000000,57615635
8178634,RRR (Rise Roar Revolt),7.8,187,2022,TV-MA,A fearless warrior on a perilous mission comes face to face with a steely cop serving British forces in this epic saga set in pre-independent India.,3500000000,166602994
1488589,Guillermo del Toro&#x27;s Pinocchio,7.6,117,2022,PG,"A father&apos;s wish magically brings a wooden boy to life in Italy, giving him a chance to care for the child.",35000000,109846
22667880,"The Boy, the Mole, the Fox and the Horse",7.8,32,2022,TV-G,"Follows a boy, a mole, a fox and a horse, as they create an unexpected friendship and travel together in the boy&apos;s search for home.",,
13669038,Women Talking,6.9,104,2022,PG-13,"Do nothing, stay and fight, or leave. In 2010, the women of an isolated religious community grapple with reconciling a brutal reality with their faith.",,9276103
17041964,Navalny,7.7,99,2022,R,Follows the man who survived an assassination attempt by poisoning with a lethal nerve agent in August 2020. During his months-long recovery he makes shocking discoveries about the attempt on his life and decides to return home.,,107186
